sex,age,nuts,year,population,is_provisional
F,Y20-24,DE273,2020,2296.0,False
F,Y20-24,DE274,2020,1134.0,False
F,Y20-24,DE275,2020,3442.0,False
F,Y20-24,DE276,2020,6220.0,False
F,Y20-24,DE277,2020,2540.0,False
F,Y20-24,DE278,2020,3350.0,False
F,Y20-24,DE279,2020,4909.0,False
F,Y20-24,DE27A,2020,2003.0,False
F,Y20-24,DE27B,2020,3524.0,False
F,Y20-24,DE27C,2020,3752.0,False
F,Y20-24,DE27D,2020,3497.0,False
F,Y20-24,DE27E,2020,3716.0,False
F,Y20-24,DE300,2020,101219.0,False
F,Y20-24,DE401,2020,1288.0,False
F,Y20-24,DE402,2020,2308.0,False
F,Y20-24,DE403,2020,1538.0,False
F,Y20-24,DE404,2020,5011.0,False
F,Y20-24,DE405,2020,2830.0,False
F,Y20-24,DE406,2020,2708.0,False
F,Y20-24,DE407,2020,1196.0,False
F,Y20-24,DE408,2020,2712.0,False
F,Y20-24,DE409,2020,2650.0,False
F,Y20-24,DE40A,2020,3457.0,False
F,Y20-24,DE40B,2020,1408.0,False
F,Y20-24,DE40C,2020,2448.0,False
F,Y20-24,DE40D,2020,1540.0,False
F,Y20-24,DE40E,2020,3307.0,False
F,Y20-24,DE40F,2020,1091.0,False
F,Y20-24,DE40G,2020,1312.0,False
F,Y20-24,DE40H,2020,2904.0,False
F,Y20-24,DE40I,2020,1608.0,False
F,Y20-24,DE501,2020,17873.0,False
F,Y20-24,DE502,2020,3449.0,False
F,Y20-24,DE600,2020,55561.0,False
F,Y20-24,DE711,2020,6379.0,False
F,Y20-24,DE712,2020,23010.0,False
F,Y20-24,DE713,2020,4044.0,False
F,Y20-24,DE714,2020,8671.0,False
F,Y20-24,DE715,2020,6173.0,False
F,Y20-24,DE716,2020,7276.0,False
F,Y20-24,DE717,2020,7373.0,False
F,Y20-24,DE718,2020,5067.0,False
F,Y20-24,DE719,2020,10300.0,False
F,Y20-24,DE71A,2020,5211.0,False
F,Y20-24,DE71B,2020,2213.0,False
F,Y20-24,DE71C,2020,8679.0,False
F,Y20-24,DE71D,2020,4377.0,False
F,Y20-24,DE71E,2020,7511.0,False
F,Y20-24,DE721,2020,12287.0,False
F,Y20-24,DE722,2020,6336.0,False
F,Y20-24,DE723,2020,4154.0,False
F,Y20-24,DE724,2020,10641.0,False
F,Y20-24,DE725,2020,2269.0,False
F,Y20-24,DE731,2020,8092.0,False
F,Y20-24,DE732,2020,6403.0,False
F,Y20-24,DE733,2020,2688.0,False
F,Y20-24,DE734,2020,5091.0,False
F,Y20-24,DE735,2020,3987.0,False
F,Y20-24,DE736,2020,3552.0,False
F,Y20-24,DE737,2020,2358.0,False
F,Y20-24,DE803,2020,7197.0,False
F,Y20-24,DE804,2020,2054.0,False
F,Y20-24,DE80J,2020,3875.0,False
F,Y20-24,DE80K,2020,2669.0,False
F,Y20-24,DE80L,2020,3506.0,False
F,Y20-24,DE80M,2020,2539.0,False
F,Y20-24,DE80N,2020,5096.0,False
F,Y20-24,DE80O,2020,2945.0,False
F,Y20-24,DE911,2020,8200.0,False
F,Y20-24,DE912,2020,2837.0,False
F,Y20-24,DE913,2020,2940.0,False
F,Y20-24,DE914,2020,3788.0,False
F,Y20-24,DE916,2020,3255.0,False
F,Y20-24,DE917,2020,1963.0,False
F,Y20-24,DE918,2020,3060.0,False
F,Y20-24,DE91A,2020,3042.0,False
F,Y20-24,DE91B,2020,2916.0,False
F,Y20-24,DE91C,2020,11356.0,False
F,Y20-24,DE922,2020,5162.0,False
F,Y20-24,DE923,2020,3404.0,False
F,Y20-24,DE925,2020,8518.0,False
F,Y20-24,DE926,2020,1691.0,False
F,Y20-24,DE927,2020,3005.0,False
F,Y20-24,DE928,2020,3702.0,False
F,Y20-24,DE929,2020,33673.0,False
F,Y20-24,DE931,2020,4120.0,False
F,Y20-24,DE932,2020,4382.0,False
F,Y20-24,DE933,2020,5589.0,False
F,Y20-24,DE934,2020,883.0,False
F,Y20-24,DE935,2020,5750.0,False
F,Y20-24,DE936,2020,2439.0,False
F,Y20-24,DE937,2020,4070.0,False
F,Y20-24,DE938,2020,3424.0,False
F,Y20-24,DE939,2020,5147.0,False
F,Y20-24,DE93A,2020,2221.0,False
F,Y20-24,DE93B,2020,3239.0,False
F,Y20-24,DE941,2020,2100.0,False
F,Y20-24,DE942,2020,1644.0,False
F,Y20-24,DE943,2020,6946.0,False
F,Y20-24,DE944,2020,8652.0,False
F,Y20-24,DE945,2020,2546.0,False
F,Y20-24,DE946,2020,2814.0,False
F,Y20-24,DE947,2020,4875.0,False
F,Y20-24,DE948,2020,5153.0,False
F,Y20-24,DE949,2020,8643.0,False
F,Y20-24,DE94A,2020,2211.0,False
F,Y20-24,DE94B,2020,3518.0,False
F,Y20-24,DE94C,2020,4481.0,False
F,Y20-24,DE94D,2020,3100.0,False
F,Y20-24,DE94E,2020,8913.0,False
F,Y20-24,DE94F,2020,4677.0,False
F,Y20-24,DE94G,2020,2186.0,False
F,Y20-24,DE94H,2020,1403.0,False
F,Y20-24,DEA11,2020,17558.0,False
F,Y20-24,DEA12,2020,14276.0,False
F,Y20-24,DEA13,2020,16728.0,False
F,Y20-24,DEA14,2020,6009.0,False
F,Y20-24,DEA15,2020,7402.0,False
F,Y20-24,DEA16,2020,4037.0,False
F,Y20-24,DEA17,2020,5379.0,False
F,Y20-24,DEA18,2020,2855.0,False
F,Y20-24,DEA19,2020,4173.0,False
F,Y20-24,DEA1A,2020,10754.0,False
F,Y20-24,DEA1B,2020,8360.0,False
F,Y20-24,DEA1C,2020,10884.0,False
F,Y20-24,DEA1D,2020,10274.0,False
F,Y20-24,DEA1E,2020,7048.0,False
F,Y20-24,DEA1F,2020,10081.0,False
F,Y20-24,DEA22,2020,13394.0,False
F,Y20-24,DEA23,2020,37913.0,False
F,Y20-24,DEA24,2020,4078.0,False
F,Y20-24,DEA26,2020,6784.0,False
F,Y20-24,DEA27,2020,11665.0,False
F,Y20-24,DEA28,2020,4680.0,False
F,Y20-24,DEA29,2020,6187.0,False
F,Y20-24,DEA2A,2020,6772.0,False
F,Y20-24,DEA2B,2020,6202.0,False
F,Y20-24,DEA2C,2020,14778.0,False
F,Y20-24,DEA2D,2020,19584.0,False
F,Y20-24,DEA31,2020,2854.0,False
F,Y20-24,DEA32,2020,7112.0,False
F,Y20-24,DEA33,2020,17796.0,False
F,Y20-24,DEA34,2020,9738.0,False
F,Y20-24,DEA35,2020,5339.0,False
F,Y20-24,DEA36,2020,14814.0,False
F,Y20-24,DEA37,2020,11843.0,False
F,Y20-24,DEA38,2020,6852.0,False
F,Y20-24,DEA41,2020,12195.0,False
F,Y20-24,DEA42,2020,9570.0,False
F,Y20-24,DEA43,2020,6160.0,False
F,Y20-24,DEA44,2020,3244.0,False
F,Y20-24,DEA45,2020,8918.0,False
F,Y20-24,DEA46,2020,7832.0,False
F,Y20-24,DEA47,2020,10132.0,False
F,Y20-24,DEA51,2020,12177.0,False
F,Y20-24,DEA52,2020,18191.0,False
F,Y20-24,DEA53,2020,5103.0,False
F,Y20-24,DEA54,2020,5289.0,False
F,Y20-24,DEA55,2020,4384.0,False
F,Y20-24,DEA56,2020,7907.0,False
F,Y20-24,DEA57,2020,6096.0,False
F,Y20-24,DEA58,2020,9937.0,False
F,Y20-24,DEA59,2020,3248.0,False
F,Y20-24,DEA5A,2020,8666.0,False
F,Y20-24,DEA5B,2020,7180.0,False
F,Y20-24,DEA5C,2020,9733.0,False
F,Y20-24,DEB11,2020,4580.0,False
F,Y20-24,DEB12,2020,3063.0,False
F,Y20-24,DEB13,2020,3122.0,False
F,Y20-24,DEB14,2020,3676.0,False
F,Y20-24,DEB15,2020,1898.0,False
F,Y20-24,DEB17,2020,5193.0,False
F,Y20-24,DEB18,2020,4516.0,False
F,Y20-24,DEB1A,2020,2696.0,False
F,Y20-24,DEB1B,2020,4683.0,False
F,Y20-24,DEB1C,2020,1346.0,False
F,Y20-24,DEB1D,2020,2209.0,False
F,Y20-24,DEB21,2020,5532.0,False
F,Y20-24,DEB22,2020,2514.0,False
F,Y20-24,DEB23,2020,2294.0,False
F,Y20-24,DEB24,2020,1357.0,False
F,Y20-24,DEB25,2020,3209.0,False
F,Y20-24,DEB31,2020,1218.0,False
F,Y20-24,DEB32,2020,3764.0,False
F,Y20-24,DEB33,2020,2802.0,False
F,Y20-24,DEB34,2020,5062.0,False
F,Y20-24,DEB35,2020,10826.0,False
F,Y20-24,DEB36,2020,1186.0,False
F,Y20-24,DEB37,2020,1093.0,False
F,Y20-24,DEB38,2020,1229.0,False
F,Y20-24,DEB39,2020,2491.0,False
F,Y20-24,DEB3A,2020,870.0,False
F,Y20-24,DEB3B,2020,2998.0,False
F,Y20-24,DEB3C,2020,2714.0,False
F,Y20-24,DEB3D,2020,1689.0,False
F,Y20-24,DEB3E,2020,3390.0,False
F,Y20-24,DEB3F,2020,2311.0,False
F,Y20-24,DEB3G,2020,1496.0,False
F,Y20-24,DEB3H,2020,2417.0,False
F,Y20-24,DEB3I,2020,3233.0,False
F,Y20-24,DEB3J,2020,4746.0,False
F,Y20-24,DEB3K,2020,1966.0,False
F,Y20-24,DEC01,2020,9526.0,False
F,Y20-24,DEC02,2020,2263.0,False
F,Y20-24,DEC03,2020,3022.0,False
F,Y20-24,DEC04,2020,4503.0,False
F,Y20-24,DEC05,2020,3507.0,False
F,Y20-24,DEC06,2020,1761.0,False
F,Y20-24,DED21,2020,16984.0,False
F,Y20-24,DED2C,2020,3717.0,False
F,Y20-24,DED2D,2020,3905.0,False
F,Y20-24,DED2E,2020,3120.0,False
F,Y20-24,DED2F,2020,3281.0,False
F,Y20-24,DED41,2020,5453.0,False
F,Y20-24,DED42,2020,4611.0,False
F,Y20-24,DED43,2020,4427.0,False
F,Y20-24,DED44,2020,3213.0,False
F,Y20-24,DED45,2020,4807.0,False
F,Y20-24,DED51,2020,22012.0,False
F,Y20-24,DED52,2020,3366.0,False
F,Y20-24,DED53,2020,2538.0,False
F,Y20-24,DEE01,2020,1271.0,False
F,Y20-24,DEE02,2020,8876.0,False
F,Y20-24,DEE03,2020,7034.0,False
F,Y20-24,DEE04,2020,1265.0,False
F,Y20-24,DEE05,2020,2296.0,False
F,Y20-24,DEE06,2020,1132.0,False
F,Y20-24,DEE07,2020,2304.0,False
F,Y20-24,DEE08,2020,2484.0,False
F,Y20-24,DEE09,2020,3192.0,False
F,Y20-24,DEE0A,2020,1696.0,False
F,Y20-24,DEE0B,2020,2682.0,False
F,Y20-24,DEE0C,2020,2947.0,False
F,Y20-24,DEE0D,2020,1700.0,False
F,Y20-24,DEE0E,2020,1624.0,False
F,Y20-24,DEF01,2020,4541.0,False
F,Y20-24,DEF02,2020,11392.0,False
F,Y20-24,DEF03,2020,6842.0,False
F,Y20-24,DEF04,2020,2260.0,False
F,Y20-24,DEF05,2020,3487.0,False
F,Y20-24,DEF06,2020,4185.0,False
F,Y20-24,DEF07,2020,4058.0,False
F,Y20-24,DEF08,2020,3875.0,False
F,Y20-24,DEF09,2020,7453.0,False
F,Y20-24,DEF0A,2020,2526.0,False
F,Y20-24,DEF0B,2020,5827.0,False
F,Y20-24,DEF0C,2020,4379.0,False
F,Y20-24,DEF0D,2020,6131.0,False
F,Y20-24,DEF0E,2020,3000.0,False
F,Y20-24,DEF0F,2020,5050.0,False
F,Y20-24,DEG01,2020,6890.0,False
F,Y20-24,DEG02,2020,1595.0,False
F,Y20-24,DEG03,2020,4540.0,False
F,Y20-24,DEG04,2020,582.0,False
F,Y20-24,DEG05,2020,1940.0,False
F,Y20-24,DEG06,2020,1505.0,False
F,Y20-24,DEG07,2020,1701.0,False
F,Y20-24,DEG09,2020,1568.0,False
F,Y20-24,DEG0A,2020,1037.0,False
F,Y20-24,DEG0B,2020,2002.0,False
F,Y20-24,DEG0C,2020,2218.0,False
F,Y20-24,DEG0D,2020,950.0,False
F,Y20-24,DEG0E,2020,949.0,False
F,Y20-24,DEG0F,2020,1891.0,False
F,Y20-24,DEG0G,2020,1273.0,False
F,Y20-24,DEG0H,2020,928.0,False
F,Y20-24,DEG0I,2020,1412.0,False
F,Y20-24,DEG0J,2020,1199.0,False
F,Y20-24,DEG0K,2020,1156.0,False
F,Y20-24,DEG0L,2020,1178.0,False
F,Y20-24,DEG0M,2020,1156.0,False
F,Y20-24,DEG0N,2020,754.0,False
F,Y20-24,DEG0P,2020,1743.0,False
F,Y20-24,DK011,2020,41651.0,False
F,Y20-24,DK012,2020,15430.0,False
F,Y20-24,DK013,2020,8813.0,False
F,Y20-24,DK014,2020,680.0,False
F,Y20-24,DK021,2020,6081.0,False
F,Y20-24,DK022,2020,13391.0,False
F,Y20-24,DK031,2020,17111.0,False
F,Y20-24,DK032,2020,17919.0,False
F,Y20-24,DK041,2020,10398.0,False
F,Y20-24,DK042,2020,36494.0,False
F,Y20-24,DK050,2020,18969.0,False
F,Y20-24,EE001,2020,15062.0,False
F,Y20-24,EE004,2020,3050.0,False
F,Y20-24,EE006,2020,2554.0,False
F,Y20-24,EE007,2020,2089.0,False
F,Y20-24,EE008,2020,7939.0,False
F,Y20-24,EL301,2020,13380.0,False
F,Y20-24,EL302,2020,12519.0,False
F,Y20-24,EL303,2020,21228.0,False
F,Y20-24,EL304,2020,12130.0,False
F,Y20-24,EL305,2020,14109.0,False
F,Y20-24,EL306,2020,4823.0,False
F,Y20-24,EL307,2020,11845.0,False
F,Y20-24,EL411,2020,3046.0,False
F,Y20-24,EL412,2020,1045.0,False
F,Y20-24,EL413,2020,1282.0,False
F,Y20-24,EL421,2020,5619.0,False
F,Y20-24,EL422,2020,3263.0,False
F,Y20-24,EL431,2020,8896.0,False
F,Y20-24,EL432,2020,1637.0,False
F,Y20-24,EL433,2020,3288.0,False
F,Y20-24,EL434,2020,3458.0,False
F,Y20-24,EL511,2020,3242.0,False
F,Y20-24,EL512,2020,3079.0,False
F,Y20-24,EL513,2020,3777.0,False
F,Y20-24,EL514,2020,2204.0,False
F,Y20-24,EL515,2020,2916.0,False
F,Y20-24,EL521,2020,3430.0,False
F,Y20-24,EL522,2020,31975.0,False
F,Y20-24,EL523,2020,1653.0,False
F,Y20-24,EL524,2020,3153.0,False
F,Y20-24,EL525,2020,2956.0,False
F,Y20-24,EL526,2020,3864.0,False
F,Y20-24,EL527,2020,2436.0,False
F,Y20-24,EL531,2020,4124.0,False
F,Y20-24,EL532,2020,1163.0,False
F,Y20-24,EL533,2020,1473.0,False
F,Y20-24,EL541,2020,2589.0,False
F,Y20-24,EL542,2020,1080.0,False
F,Y20-24,EL543,2020,5106.0,False
F,Y20-24,EL611,2020,5126.0,False
F,Y20-24,EL612,2020,6998.0,False
F,Y20-24,EL613,2020,4860.0,False
F,Y20-24,EL621,2020,934.0,False
F,Y20-24,EL622,2020,2328.0,False
F,Y20-24,EL623,2020,980.0,False
F,Y20-24,EL624,2020,471.0,False
F,Y20-24,EL631,2020,4878.0,False
F,Y20-24,EL632,2020,9515.0,False
F,Y20-24,EL633,2020,3666.0,False
F,Y20-24,EL641,2020,2750.0,False
F,Y20-24,EL642,2020,4648.0,False
F,Y20-24,EL643,2020,455.0,False
F,Y20-24,EL644,2020,3924.0,False
F,Y20-24,EL645,2020,1003.0,False
F,Y20-24,EL651,2020,3371.0,False
F,Y20-24,EL652,2020,3290.0,False
F,Y20-24,EL653,2020,5444.0,False
F,Y20-24,ES111,2020,21940.0,False
F,Y20-24,ES112,2020,5927.0,False
F,Y20-24,ES113,2020,5598.0,False
F,Y20-24,ES114,2020,19832.0,False
F,Y20-24,ES120,2020,18782.0,False
F,Y20-24,ES130,2020,11817.0,False
F,Y20-24,ES211,2020,7020.0,False
F,Y20-24,ES212,2020,16604.0,False
F,Y20-24,ES213,2020,24272.0,False
F,Y20-24,ES220,2020,16910.0,False
F,Y20-24,ES230,2020,7394.0,False
F,Y20-24,ES241,2020,5044.0,False
F,Y20-24,ES242,2020,3133.0,False
F,Y20-24,ES243,2020,22577.0,False
F,Y20-24,ES300,2020,169653.0,False
F,Y20-24,ES411,2020,3606.0,False
F,Y20-24,ES412,2020,7545.0,False
F,Y20-24,ES413,2020,9013.0,False
F,Y20-24,ES414,2020,3445.0,False
F,Y20-24,ES415,2020,7184.0,False
F,Y20-24,ES416,2020,3648.0,False
F,Y20-24,ES417,2020,2085.0,False
F,Y20-24,ES418,2020,10907.0,False
F,Y20-24,ES419,2020,3354.0,False
F,Y20-24,ES421,2020,10257.0,False
F,Y20-24,ES422,2020,12885.0,False
F,Y20-24,ES423,2020,4982.0,False
F,Y20-24,ES424,2020,6320.0,False
F,Y20-24,ES425,2020,17198.0,False
F,Y20-24,ES431,2020,17779.0,False
F,Y20-24,ES432,2020,9105.0,False
F,Y20-24,ES511,2020,139508.0,False
F,Y20-24,ES512,2020,19249.0,False
F,Y20-24,ES513,2020,10493.0,False
F,Y20-24,ES514,2020,19565.0,False
F,Y20-24,ES521,2020,44630.0,False
F,Y20-24,ES522,2020,13678.0,False
F,Y20-24,ES523,2020,62232.0,False
F,Y20-24,ES531,2020,3718.0,False
F,Y20-24,ES532,2020,24261.0,False
F,Y20-24,ES533,2020,2598.0,False
F,Y20-24,ES611,2020,18627.0,False
F,Y20-24,ES612,2020,31602.0,False
F,Y20-24,ES613,2020,20154.0,False
F,Y20-24,ES614,2020,24502.0,False
F,Y20-24,ES615,2020,13272.0,False
F,Y20-24,ES616,2020,17380.0,False
F,Y20-24,ES617,2020,40787.0,False
F,Y20-24,ES618,2020,49575.0,False
F,Y20-24,ES620,2020,40539.0,False
F,Y20-24,ES630,2020,2813.0,False
F,Y20-24,ES640,2020,2819.0,False
F,Y20-24,ES703,2020,288.0,False
F,Y20-24,ES704,2020,3564.0,False
F,Y20-24,ES705,2020,24267.0,False
F,Y20-24,ES706,2020,532.0,False
F,Y20-24,ES707,2020,2212.0,False
F,Y20-24,ES708,2020,4366.0,False
F,Y20-24,ES709,2020,25295.0,False
F,Y20-24,FI193,2020,8899.0,False
F,Y20-24,FI194,2020,4140.0,False
F,Y20-24,FI195,2020,5075.0,False
F,Y20-24,FI196,2020,4864.0,False
F,Y20-24,FI197,2020,16211.0,False
F,Y20-24,FI1B1,2020,49157.0,False
F,Y20-24,FI1C1,2020,14992.0,False
F,Y20-24,FI1C2,2020,3458.0,False
F,Y20-24,FI1C3,2020,4722.0,False
F,Y20-24,FI1C4,2020,3370.0,False
F,Y20-24,FI1C5,2020,3106.0,False
F,Y20-24,FI1D1,2020,2737.0,False
F,Y20-24,FI1D2,2020,6730.0,False
F,Y20-24,FI1D3,2020,4967.0,False
F,Y20-24,FI1D5,2020,1601.0,False
F,Y20-24,FI1D7,2020,4479.0,False
F,Y20-24,FI1D8,2020,1347.0,False
F,Y20-24,FI1D9,2020,11831.0,False
F,Y20-24,FI200,2020,579.0,False
F,Y20-24,FR101,2020,94923.0,False
F,Y20-24,FR102,2020,40700.0,False
F,Y20-24,FR103,2020,38100.0,False
F,Y20-24,FR104,2020,38758.0,False
F,Y20-24,FR105,2020,51805.0,False
F,Y20-24,FR106,2020,53333.0,False
F,Y20-24,FR107,2020,46320.0,False
F,Y20-24,FR108,2020,37785.0,False
F,Y20-24,FRB01,2020,5858.0,False
F,Y20-24,FRB02,2020,8874.0,False
F,Y20-24,FRB03,2020,4129.0,False
F,Y20-24,FRB04,2020,18132.0,False
F,Y20-24,FRB05,2020,6142.0,False
F,Y20-24,FRB06,2020,17213.0,False
F,Y20-24,FRC11,2020,18372.0,False
F,Y20-24,FRC12,2020,3549.0,False
F,Y20-24,FRC13,2020,10317.0,False
F,Y20-24,FRC14,2020,6313.0,False
F,Y20-24,FRC21,2020,16050.0,False
F,Y20-24,FRC22,2020,5120.0,False
F,Y20-24,FRC23,2020,4569.0,False
F,Y20-24,FRC24,2020,3116.0,False
F,Y20-24,FRD11,2020,21035.0,False
F,Y20-24,FRD12,2020,9950.0,False
F,Y20-24,FRD13,2020,5821.0,False
F,Y20-24,FRD21,2020,12621.0,False
F,Y20-24,FRD22,2020,36814.0,False
F,Y20-24,FRE11,2020,86930.0,False
F,Y20-24,FRE12,2020,37459.0,False
F,Y20-24,FRE21,2020,12359.0,False
F,Y20-24,FRE22,2020,20601.0,False
F,Y20-24,FRE23,2020,18086.0,False
F,Y20-24,FRF11,2020,37484.0,False
F,Y20-24,FRF12,2020,18558.0,False
F,Y20-24,FRF21,2020,5777.0,False
F,Y20-24,FRF22,2020,7893.0,False
F,Y20-24,FRF23,2020,17445.0,False
F,Y20-24,FRF24,2020,3446.0,False
F,Y20-24,FRF31,2020,25277.0,False
F,Y20-24,FRF32,2020,3552.0,False
F,Y20-24,FRF33,2020,25369.0,False
F,Y20-24,FRF34,2020,7331.0,False
F,Y20-24,FRG01,2020,42068.0,False
F,Y20-24,FRG02,2020,25027.0,False
F,Y20-24,FRG03,2020,6721.0,False
F,Y20-24,FRG04,2020,13983.0,False
F,Y20-24,FRG05,2020,13205.0,False
F,Y20-24,FRH01,2020,11299.0,False
F,Y20-24,FRH02,2020,22455.0,False
F,Y20-24,FRH03,2020,35929.0,False
F,Y20-24,FRH04,2020,14772.0,False
F,Y20-24,FRI11,2020,7164.0,False
F,Y20-24,FRI12,2020,53750.0,False
F,Y20-24,FRI13,2020,7178.0,False
F,Y20-24,FRI14,2020,7038.0,False
F,Y20-24,FRI15,2020,15131.0,False
F,Y20-24,FRI21,2020,4545.0,False
F,Y20-24,FRI22,2020,1854.0,False
F,Y20-24,FRI23,2020,11228.0,False
F,Y20-24,FRI31,2020,7497.0,False
F,Y20-24,FRI32,2020,12497.0,False
F,Y20-24,FRI33,2020,7257.0,False
F,Y20-24,FRI34,2020,14970.0,False
F,Y20-24,FRJ11,2020,7604.0,False
F,Y20-24,FRJ12,2020,16903.0,False
F,Y20-24,FRJ13,2020,39495.0,False
F,Y20-24,FRJ14,2020,1666.0,False
F,Y20-24,FRJ15,2020,10372.0,False
F,Y20-24,FRJ21,2020,2810.0,False
F,Y20-24,FRJ22,2020,5027.0,False
F,Y20-24,FRJ23,2020,55485.0,False
F,Y20-24,FRJ24,2020,3165.0,False
F,Y20-24,FRJ25,2020,2801.0,False
F,Y20-24,FRJ26,2020,4382.0,False
F,Y20-24,FRJ27,2020,7980.0,False
F,Y20-24,FRJ28,2020,5273.0,False
F,Y20-24,FRK11,2020,6739.0,False
F,Y20-24,FRK12,2020,2514.0,False
F,Y20-24,FRK13,2020,4339.0,False
F,Y20-24,FRK14,2020,20132.0,False
F,Y20-24,FRK21,2020,14492.0,False
F,Y20-24,FRK22,2020,5961.0,False
F,Y20-24,FRK23,2020,10938.0,False
F,Y20-24,FRK24,2020,36021.0,False
F,Y20-24,FRK25,2020,20724.0,False
F,Y20-24,FRK26,2020,72177.0,False
F,Y20-24,FRK27,2020,10339.0,False
F,Y20-24,FRK28,2020,18415.0,False
F,Y20-24,FRL01,2020,2895.0,False
F,Y20-24,FRL02,2020,2298.0,False
F,Y20-24,FRL03,2020,25976.0,False
F,Y20-24,FRL04,2020,58994.0,False
F,Y20-24,FRL05,2020,21815.0,False
F,Y20-24,FRL06,2020,12977.0,False
F,Y20-24,FRM01,2020,2992.0,False
F,Y20-24,FRM02,2020,4795.0,False
F,Y20-24,FRY10,2020,9770.0,False
F,Y20-24,FRY20,2020,7696.0,False
F,Y20-24,FRY30,2020,10422.0,False
F,Y20-24,FRY40,2020,24747.0,False
F,Y20-24,FRY50,2020,10422.0,False
F,Y20-24,HR031,2020,6555.0,False
F,Y20-24,HR032,2020,1287.0,False
F,Y20-24,HR033,2020,4916.0,False
F,Y20-24,HR034,2020,2834.0,False
F,Y20-24,HR035,2020,13484.0,False
F,Y20-24,HR036,2020,4846.0,False
F,Y20-24,HR037,2020,3557.0,False
F,Y20-24,HR041,2020,20772.0,False
F,Y20-24,HR042,2020,8791.0,False
F,Y20-24,HR043,2020,3708.0,False
F,Y20-24,HR044,2020,4817.0,False
F,Y20-24,HR045,2020,3063.0,False
F,Y20-24,HR046,2020,3248.0,False
F,Y20-24,HR047,2020,3218.0,False
F,Y20-24,HR048,2020,2315.0,False
F,Y20-24,HR049,2020,2276.0,False
F,Y20-24,HR04A,2020,4598.0,False
F,Y20-24,HR04B,2020,8192.0,False
F,Y20-24,HR04C,2020,5017.0,False
F,Y20-24,HR04D,2020,2878.0,False
F,Y20-24,HR04E,2020,4150.0,False
F,Y20-24,HU110,2020,45987.0,False
F,Y20-24,HU120,2020,32906.0,False
F,Y20-24,HU211,2020,10486.0,False
F,Y20-24,HU212,2020,7881.0,False
F,Y20-24,HU213,2020,8799.0,False
F,Y20-24,HU221,2020,12093.0,False
F,Y20-24,HU222,2020,6433.0,False
F,Y20-24,HU223,2020,6050.0,False
F,Y20-24,HU231,2020,10758.0,False
F,Y20-24,HU232,2020,7840.0,False
F,Y20-24,HU233,2020,5124.0,False
F,Y20-24,HU311,2020,18709.0,False
F,Y20-24,HU312,2020,7774.0,False
F,Y20-24,HU313,2020,4925.0,False
F,Y20-24,HU321,2020,15976.0,False
F,Y20-24,HU322,2020,9889.0,False
F,Y20-24,HU323,2020,16889.0,False
F,Y20-24,HU331,2020,12755.0,False
F,Y20-24,HU332,2020,8627.0,False
F,Y20-24,HU333,2020,11955.0,False
F,Y20-24,IE041,2020,11797.0,False
F,Y20-24,IE042,2020,13717.0,False
F,Y20-24,IE051,2020,14753.0,False
F,Y20-24,IE052,2020,13013.0,False
F,Y20-24,IE053,2020,20867.0,False
F,Y20-24,IE061,2020,46763.0,False
F,Y20-24,IE062,2020,20914.0,False
F,Y20-24,IE063,2020,8674.0,False
F,Y20-24,IS001,2020,8011.0,False
F,Y20-24,IS002,2020,4508.0,False
F,Y20-24,ITC11,2020,48035.0,False
F,Y20-24,ITC12,2020,3598.0,False
F,Y20-24,ITC13,2020,3635.0,False
F,Y20-24,ITC14,2020,3386.0,False
F,Y20-24,ITC15,2020,8037.0,False
F,Y20-24,ITC16,2020,14015.0,False
F,Y20-24,ITC17,2020,4643.0,False
F,Y20-24,ITC18,2020,8365.0,False
F,Y20-24,ITC20,2020,2812.0,False
F,Y20-24,ITC31,2020,4566.0,False
F,Y20-24,ITC32,2020,5460.0,False
F,Y20-24,ITC33,2020,16919.0,False
F,Y20-24,ITC34,2020,4420.0,False
F,Y20-24,ITC41,2020,19911.0,False
F,Y20-24,ITC42,2020,13679.0,False
F,Y20-24,ITC43,2020,7849.0,False
F,Y20-24,ITC44,2020,4424.0,False
F,Y20-24,ITC46,2020,27079.0,False
F,Y20-24,ITC47,2020,29888.0,False
F,Y20-24,ITC48,2020,11509.0,False
F,Y20-24,ITC49,2020,5199.0,False
F,Y20-24,ITC4A,2020,7971.0,False
F,Y20-24,ITC4B,2020,8824.0,False
F,Y20-24,ITC4C,2020,71618.0,False
F,Y20-24,ITC4D,2020,19689.0,False
F,Y20-24,ITF11,2020,6564.0,False
F,Y20-24,ITF12,2020,7040.0,False
F,Y20-24,ITF13,2020,7208.0,False
F,Y20-24,ITF14,2020,8716.0,False
F,Y20-24,ITF21,2020,1887.0,False
F,Y20-24,ITF22,2020,5306.0,False
F,Y20-24,ITF31,2020,26499.0,False
F,Y20-24,ITF32,2020,7182.0,False
F,Y20-24,ITF33,2020,90464.0,False
F,Y20-24,ITF34,2020,10722.0,False
F,Y20-24,ITF35,2020,28602.0,False
F,Y20-24,ITF43,2020,14242.0,False
F,Y20-24,ITF44,2020,9749.0,False
F,Y20-24,ITF45,2020,19139.0,False
F,Y20-24,ITF46,2020,16982.0,False
F,Y20-24,ITF47,2020,32136.0,False
F,Y20-24,ITF48,2020,11019.0,False
F,Y20-24,ITF51,2020,8740.0,False
F,Y20-24,ITF52,2020,4962.0,False
F,Y20-24,ITF61,2020,16687.0,False
